client,time,failure,host
14,0.044211,False,269
14,0.060566,False,269
14,0.053645,False,269
14,0.050983,False,269
14,0.041642,False,269
14,0.045197,False,269
14,0.043056,False,269
14,0.036264,False,269
14,0.070123,False,269
14,0.159615,False,269
14,0.046094,False,269
14,0.040242,False,269
14,0.041174,False,269
14,0.044923,False,269
14,0.041934,False,269
14,0.059076,False,269
14,0.042232,False,269
14,0.055723,False,269
14,0.048779,False,269
14,0.056279,False,269
14,0.059027,False,269
14,0.058025,False,269
14,0.051021,False,269
14,0.042408,False,269
14,0.043792,False,269
14,0.050851,False,269
14,0.055902,False,269
14,0.082567,False,269
14,0.064361,False,269
14,0.055014,False,269
14,0.072301,False,269
14,0.164939,False,269
14,0.303210,False,269
14,0.140168,False,269
14,0.043595,False,269
14,0.091989,False,269
14,0.056889,False,269
14,0.083977,False,269
14,0.041988,False,269
14,0.062438,False,269
14,0.049088,False,269
14,0.051083,False,269
14,0.043334,False,269
14,0.076883,False,269
14,0.053357,False,269
14,0.040811,False,269
14,0.060211,False,269
14,0.066058,False,269
14,0.045639,False,269
14,0.067070,False,269
14,0.057334,False,269
14,0.055824,False,269
14,0.073898,False,269
14,0.067394,False,269
14,0.195906,False,269
14,0.452628,False,269
14,0.076658,False,269
14,0.070740,False,269
14,0.064490,False,269
14,0.090123,False,269
14,0.099916,False,269
14,0.070038,False,269
14,0.081850,False,269
14,0.063838,False,269
14,0.069849,False,269
14,0.056356,False,269
14,0.048053,False,269
14,0.062474,False,269
14,0.065995,False,269
14,0.049027,False,269
14,0.043708,False,269
14,0.062478,False,269
14,0.053476,False,269
14,0.044003,False,269
14,0.069179,False,269
14,0.075412,False,269
14,0.000000,True,269
14,0.489987,False,269
14,0.086048,False,269
14,0.054226,False,269
14,0.055608,False,269
14,0.068530,False,269
14,0.060142,False,269
14,0.063924,False,269
14,0.068880,False,269
14,0.074453,False,269
14,0.060634,False,269
14,0.054834,False,269
14,0.057882,False,269
14,0.066486,False,269
14,0.059629,False,269
14,0.045947,False,269
14,0.057386,False,269
14,0.060611,False,269
14,0.054111,False,269
14,0.061906,False,269
14,0.049836,False,269
14,0.057183,False,269
14,0.112375,False,269
14,0.000000,True,269
14,0.156542,False,269
14,0.054471,False,269
14,0.044846,False,269
14,0.060440,False,269
14,0.087949,False,269
14,0.078113,False,269
14,0.068700,False,269
14,0.053935,False,269
14,0.052947,False,269
14,0.060404,False,269
14,0.053881,False,269
14,0.050061,False,269
14,0.051754,False,269
14,0.083029,False,269
14,0.059654,False,269
14,0.065352,False,269
14,0.062309,False,269
14,0.089253,False,269
14,0.049385,False,269
14,0.055430,False,269
14,0.135809,False,269
14,0.143337,False,269
14,0.000000,True,269
14,0.154990,False,269
14,0.474351,False,791
14,0.212500,False,791
14,0.184995,False,791
14,0.196896,False,791
14,0.198456,False,791
14,0.193264,False,791
14,0.197012,False,791
14,0.191556,False,791
14,0.200467,False,791
14,0.186867,False,791
14,0.186560,False,791
14,0.207259,False,791
14,0.192655,False,791
14,0.193292,False,791
14,0.185254,False,791
14,0.187204,False,791
14,0.186140,False,791
14,0.201552,False,791
14,0.186161,False,791
14,0.317630,False,791
14,0.180423,False,791
14,0.183011,False,791
14,0.179527,False,791
14,0.201841,False,791
14,0.189637,False,791
14,0.190085,False,791
14,0.174926,False,791
14,0.183622,False,791
14,0.179720,False,791
14,0.178410,False,791
14,0.179679,False,791
14,0.179903,False,791
14,0.176625,False,791
14,0.176885,False,791
14,0.175695,False,791
14,0.183772,False,791
14,0.179369,False,791
14,0.184963,False,791
14,0.179748,False,791
14,0.178761,False,791
14,0.167765,False,791
14,0.264172,False,791
14,0.244534,False,791
14,0.173957,False,791
14,0.154675,False,791
14,0.157949,False,791
14,0.156016,False,791
14,0.158487,False,791
14,0.161139,False,791
14,0.163565,False,791
14,0.164188,False,791
14,0.170001,False,791
14,0.158130,False,791
14,0.168223,False,791
14,0.164977,False,791
14,0.164624,False,791
14,0.157040,False,791
14,0.171725,False,791
14,0.169924,False,791
14,0.169813,False,791
14,0.158270,False,791
14,0.161585,False,791
14,0.167191,False,791
14,0.500563,False,791
14,0.172658,False,791
14,0.159418,False,791
14,0.162504,False,791
14,0.160052,False,791
14,0.160531,False,791
14,0.159383,False,791
14,0.179548,False,791
14,0.164948,False,791
14,0.195619,False,791
14,0.161813,False,791
14,0.171307,False,791
14,0.154575,False,791
14,0.180295,False,791
14,0.161326,False,791
14,0.165849,False,791
14,0.172363,False,791
14,0.165511,False,791
14,0.172163,False,791
14,0.164049,False,791
14,0.160621,False,791
14,0.381340,False,791
14,0.499316,False,791
14,0.160458,False,791
14,0.173632,False,791
14,0.167963,False,791
14,0.172331,False,791
14,0.169673,False,791
14,0.165776,False,791
14,0.166772,False,791
14,0.165125,False,791
14,0.168887,False,791
14,0.169431,False,791
14,0.175143,False,791
14,0.166165,False,791
14,0.175596,False,791
14,0.169265,False,791
14,0.172207,False,791
14,0.174149,False,791
14,0.189979,False,791
14,0.177633,False,791
14,0.187565,False,791
14,0.159974,False,791
14,0.279425,False,791
14,0.000000,True,791
14,0.381976,False,791
14,0.198452,False,791
14,0.183548,False,791
14,0.161206,False,791
14,0.180097,False,791
14,0.171118,False,791
14,0.177956,False,791
14,0.172915,False,791
14,0.176217,False,791
14,0.177027,False,791
14,0.170387,False,791
14,0.187066,False,791
14,0.187358,False,791
14,0.190087,False,791
14,0.193754,False,791
14,0.183421,False,791
14,0.183878,False,791
14,0.183180,False,791
14,0.194017,False,791
14,0.197205,False,791
14,0.167687,False,791
14,0.490726,False,791
14,0.416767,False,791
14,0.242459,False,791
14,0.181907,False,791
14,0.181381,False,791
14,0.196306,False,791
158,0.153066,False,120
158,0.032657,False,120
158,0.033519,False,120
158,0.035199,False,120
158,0.026454,False,120
158,0.040576,False,120
158,0.036532,False,120
158,0.035951,False,120
158,0.071349,False,120
158,0.060491,False,120
158,0.046057,False,120
158,0.027977,False,120
158,0.045081,False,120
158,0.063341,False,120
158,0.057138,False,120
158,0.045176,False,120
158,0.038112,False,120
158,0.048911,False,120
158,0.051577,False,120
158,0.051892,False,120
158,0.045473,False,120
158,0.030157,False,120
158,0.037879,False,120
158,0.041532,False,120
158,0.042409,False,120
158,0.047929,False,120
158,0.049502,False,120
158,0.062590,False,120
158,0.000000,True,120
158,0.095487,False,120
158,0.050694,False,120
158,0.032184,False,120
158,0.040670,False,120
158,0.038484,False,120
158,0.043722,False,120
158,0.041052,False,120
158,0.042407,False,120
158,0.030276,False,120
158,0.043273,False,120
158,0.043948,False,120
158,0.030612,False,120
158,0.038179,False,120
158,0.031183,False,120
158,0.034352,False,120
158,0.040510,False,120
158,0.035250,False,120
158,0.039494,False,120
158,0.046071,False,120
158,0.052333,False,120
158,0.062506,False,120
158,0.000000,True,120
158,0.202543,False,120
158,0.040921,False,120
158,0.039014,False,120
158,0.039847,False,120
158,0.042005,False,120
158,0.051586,False,120
158,0.068664,False,120
158,0.061722,False,120
158,0.065633,False,120
158,0.065648,False,120
158,0.063074,False,120
158,0.052492,False,120
158,0.055933,False,120
158,0.055360,False,120
158,0.064947,False,120
158,0.066069,False,120
158,0.066850,False,120
158,0.065220,False,120
158,0.060300,False,120
158,0.052423,False,120
158,0.048619,False,120
158,0.099032,False,120
158,0.051299,False,120
158,0.212158,False,120
158,0.065325,False,120
158,0.046906,False,120
158,0.060329,False,120
158,0.062397,False,120
158,0.067308,False,120
158,0.073597,False,120
158,0.065534,False,120
158,0.080990,False,120
158,0.051318,False,120
158,0.073595,False,120
158,0.050740,False,120
158,0.076799,False,120
158,0.067011,False,120
158,0.064540,False,120
158,0.071760,False,120
158,0.069320,False,120
158,0.080876,False,120
158,0.064564,False,120
158,0.069773,False,120
158,0.052875,False,120
158,0.387160,False,120
158,0.340234,False,120
158,0.066292,False,120
158,0.069449,False,120
158,0.068188,False,120
158,0.077771,False,120
158,0.078286,False,120
158,0.076599,False,120
158,0.073651,False,120
158,0.061377,False,120
158,0.081834,False,120
158,0.055736,False,120
158,0.067812,False,120
158,0.107598,False,120
158,0.058261,False,120
158,0.066102,False,120
158,0.060204,False,120
158,0.065140,False,120
158,0.056036,False,120
158,0.056359,False,120
158,0.077207,False,120
158,0.057337,False,120
158,0.182710,False,120
158,0.000000,True,120
158,0.171289,False,120
158,0.066638,False,120
158,0.061615,False,120
158,0.072266,False,120
158,0.056736,False,120
158,0.068907,False,120
158,0.063809,False,120
158,0.072940,False,120
158,0.072964,False,120
158,0.064873,False,120
158,0.060853,False,120
158,0.078491,False,120
158,0.064626,False,120
158,0.061996,False,120
158,0.076467,False,120
158,0.054158,False,120
158,0.061097,False,120
158,0.073542,False,120
158,0.061840,False,120
158,0.058110,False,120
158,0.073742,False,120
158,0.000000,True,120
158,0.306381,False,120
158,0.058272,False,120
158,0.073573,False,120
158,0.069624,False,120
158,0.080348,False,120
158,0.089764,False,120
158,0.052695,False,120
158,0.065511,False,120
158,0.089022,False,120
158,0.080273,False,120
158,0.066553,False,120
158,0.089330,False,120
158,0.087536,False,120
158,0.094995,False,120
158,0.079901,False,120
158,0.074090,False,120
158,0.062441,False,120
158,0.065316,False,120
158,0.079172,False,120
158,0.076922,False,120
158,0.065146,False,120
158,0.000000,True,120
158,0.389363,False,120
158,0.338512,False,120
158,0.120742,False,120
158,0.068837,False,120
158,0.074707,False,120
158,0.065179,False,120
158,0.075699,False,120
158,0.094325,False,120
158,0.054749,False,120
158,0.059302,False,120
158,0.080235,False,120
158,0.096085,False,120
158,0.075363,False,120
158,0.074091,False,120
158,0.069736,False,120
158,0.073654,False,120
158,0.086080,False,120
158,0.079233,False,120
158,0.082530,False,120
158,0.094949,False,120
158,0.073471,False,120
158,0.085235,False,120
158,0.111784,False,120
158,0.000000,True,120
158,0.000000,True,120
158,0.250579,False,120
158,0.065920,False,120
158,0.069374,False,120
158,0.073566,False,120
158,0.058114,False,120
158,0.084154,False,120
158,0.095532,False,120
158,0.076557,False,120
158,0.065656,False,120
158,0.082175,False,120
158,0.095121,False,120
158,0.085980,False,120
158,0.072460,False,120
158,0.089700,False,120
158,0.084276,False,120
158,0.078469,False,120
158,0.075876,False,120
158,0.062813,False,120
158,0.112269,False,120
158,0.058549,False,120
158,0.000000,True,120
158,0.000000,True,120
158,0.261109,False,120
158,0.076586,False,120
158,0.073804,False,120
158,0.082596,False,120
158,0.077068,False,120
158,0.079105,False,120
158,0.134492,False,120
158,0.089083,False,120
158,0.076636,False,120
158,0.076943,False,120
158,0.072252,False,120
158,0.069910,False,120
158,0.101773,False,120
158,0.084155,False,120
158,0.083417,False,120
158,0.070261,False,120
158,0.079483,False,120
158,0.089355,False,120
158,0.076838,False,120
158,0.086376,False,120
158,0.174204,False,120
158,0.456830,False,120
158,0.355770,False,120
158,0.083791,False,120
158,0.059639,False,120
158,0.063518,False,120
158,0.087350,False,120
158,0.081185,False,120
158,0.077725,False,120
158,0.061911,False,120
158,0.126050,False,120
158,0.074892,False,120
158,0.091012,False,120
158,0.091692,False,120
158,0.093682,False,120
158,0.087743,False,120
158,0.100499,False,120
158,0.100082,False,120
158,0.083410,False,120
158,0.088293,False,120
158,0.093346,False,120
158,0.064535,False,120
158,0.089931,False,120
158,0.232253,False,98
158,0.085434,False,98
158,0.075935,False,98
158,0.099013,False,98
158,0.076962,False,98
158,0.096190,False,98
158,0.097562,False,98
158,0.124734,False,98
158,0.128588,False,98
158,0.129645,False,98
158,0.129083,False,98
158,0.102534,False,98
158,0.083224,False,98
158,0.082902,False,98
158,0.090699,False,98
158,0.077332,False,98
158,0.089001,False,98
158,0.071197,False,98
158,0.081697,False,98
158,0.087958,False,98
158,0.099020,False,98
158,0.080169,False,98
158,0.000000,True,98
158,0.000000,True,98
158,0.269690,False,98
158,0.077005,False,98
158,0.077373,False,98
158,0.076782,False,98
158,0.060985,False,98
158,0.081045,False,98
158,0.075483,False,98
158,0.089532,False,98
158,0.076361,False,98
158,0.075731,False,98
158,0.077665,False,98
158,0.096566,False,98
158,0.072179,False,98
158,0.066515,False,98
158,0.076373,False,98
158,0.077331,False,98
158,0.081696,False,98
158,0.083062,False,98
158,0.078908,False,98
158,0.069360,False,98
158,0.000000,True,98
158,0.377437,False,98
158,0.300066,False,98
158,0.075344,False,98
158,0.068423,False,98
158,0.072643,False,98
158,0.064657,False,98
158,0.076825,False,98
158,0.096610,False,98
158,0.067121,False,98
158,0.063730,False,98
158,0.069825,False,98
158,0.069809,False,98
158,0.090194,False,98
158,0.079249,False,98
158,0.090610,False,98
158,0.079425,False,98
158,0.094524,False,98
158,0.087663,False,98
158,0.097994,False,98
158,0.092872,False,98
158,0.067336,False,98
158,0.095982,False,98
158,0.243852,False,98
158,0.329181,False,98
158,0.274921,False,98
158,0.076713,False,98
158,0.077614,False,98
158,0.074286,False,98
158,0.083022,False,98
158,0.075560,False,98
158,0.078857,False,98
158,0.082776,False,98
158,0.088784,False,98
158,0.094107,False,98
158,0.067736,False,98
158,0.075811,False,98
158,0.100353,False,98
158,0.082470,False,98
158,0.074654,False,98
158,0.086277,False,98
158,0.089993,False,98
158,0.083193,False,98
158,0.073576,False,98
158,0.091831,False,98
158,0.089441,False,98
158,0.000000,True,98
158,0.000000,True,98
158,0.263471,False,98
158,0.078055,False,98
158,0.075402,False,98
158,0.075352,False,98
158,0.075782,False,98
158,0.088784,False,98
158,0.081950,False,98
158,0.088488,False,98
158,0.082791,False,98
158,0.093278,False,98
158,0.076253,False,98
158,0.096694,False,98
158,0.237628,False,98
158,0.079255,False,98
158,0.137533,False,98
158,0.096518,False,98
158,0.104503,False,98
158,0.088142,False,98
158,0.093436,False,98
158,0.145355,False,98
158,0.260499,False,98
158,0.000000,True,98
158,0.000000,True,98
158,0.335263,False,98
158,0.000000,True,98
158,0.298926,False,98
158,0.174132,False,98
158,0.112664,False,98
158,0.099262,False,98
158,0.093693,False,98
158,0.143316,False,98
158,0.111794,False,98
158,0.097573,False,98
158,0.115089,False,98
158,0.114220,False,98
158,0.126326,False,98
158,0.156724,False,98
158,0.207081,False,98
158,0.137827,False,98
158,0.096644,False,98
164,0.044788,False,161
164,0.017271,False,161
164,0.030115,False,161
164,0.072230,False,161
164,0.161901,False,161
164,0.021098,False,161
164,0.031813,False,161
164,0.044724,False,161
164,0.036259,False,161
164,0.035248,False,161
164,0.035495,False,161
164,0.040900,False,161
164,0.037782,False,161
164,0.044521,False,161
164,0.036340,False,161
164,0.045871,False,161
164,0.040290,False,161
164,0.030323,False,161
164,0.038977,False,161
164,0.049421,False,161
164,0.032657,False,161
164,0.054289,False,161
164,0.037955,False,161
164,0.036993,False,161
164,0.058177,False,161
164,0.329906,False,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.068580,False,161
164,0.049585,False,161
164,0.026447,False,161
164,0.061660,False,161
164,0.049298,False,161
164,0.025141,False,161
164,0.039872,False,161
164,0.038104,False,161
164,0.026623,False,161
164,0.047558,False,161
164,0.037533,False,161
164,0.051598,False,161
164,0.026426,False,161
164,0.034771,False,161
164,0.034539,False,161
164,0.024480,False,161
164,0.031888,False,161
164,0.037560,False,161
164,0.045482,False,161
164,0.039877,False,161
164,0.051636,False,161
164,0.072860,False,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.114509,False,161
164,0.033227,False,161
164,0.042416,False,161
164,0.053146,False,161
164,0.041098,False,161
164,0.044773,False,161
164,0.032861,False,161
164,0.029729,False,161
164,0.043096,False,161
164,0.044723,False,161
164,0.059354,False,161
164,0.046989,False,161
164,0.037871,False,161
164,0.034436,False,161
164,0.032342,False,161
164,0.067675,False,161
164,0.061180,False,161
164,0.041705,False,161
164,0.035747,False,161
164,0.067533,False,161
164,0.147293,False,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.124949,False,161
164,0.041669,False,161
164,0.075520,False,161
164,0.065731,False,161
164,0.048811,False,161
164,0.071701,False,161
164,0.058511,False,161
164,0.073849,False,161
164,0.074133,False,161
164,0.048914,False,161
164,0.075990,False,161
164,0.092648,False,161
164,0.085541,False,161
164,0.066952,False,161
164,0.072617,False,161
164,0.081312,False,161
164,0.089430,False,161
164,0.100548,False,161
164,0.109036,False,161
164,0.075871,False,161
164,0.267345,False,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.408103,False,161
164,0.231492,False,161
164,0.264939,False,161
164,0.136373,False,161
164,0.129418,False,161
164,0.150259,False,161
164,0.116435,False,161
164,0.145042,False,161
164,0.097479,False,161
164,0.093049,False,161
164,0.064488,False,161
164,0.070625,False,161
164,0.139915,False,161
164,0.125721,False,161
164,0.085430,False,161
164,0.111737,False,161
164,0.127750,False,161
164,0.102612,False,161
164,0.106544,False,161
164,0.072030,False,161
164,0.249454,False,161
164,0.000000,True,161
164,0.000000,True,161
164,0.444727,False,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.150457,False,161
164,0.279807,False,161
164,0.237890,False,161
164,0.185841,False,161
164,0.194810,False,161
164,0.186939,False,161
164,0.163633,False,161
164,0.158176,False,161
164,0.197861,False,161
164,0.220796,False,161
164,0.172662,False,161
164,0.103059,False,161
164,0.157694,False,161
164,0.122848,False,161
164,0.194971,False,161
164,0.173354,False,161
164,0.168623,False,161
164,0.184134,False,161
164,0.152066,False,161
164,0.144261,False,161
164,0.292009,False,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.252382,False,161
164,0.170542,False,161
164,0.232429,False,161
164,0.390942,False,161
164,0.182454,False,161
164,0.137245,False,161
164,0.332870,False,161
164,0.176188,False,161
164,0.208719,False,161
164,0.118950,False,161
164,0.219545,False,161
164,0.083583,False,161
164,0.260606,False,161
164,0.271037,False,161
164,0.130022,False,161
164,0.223876,False,161
164,0.236459,False,161
164,0.363521,False,161
164,0.142721,False,161
164,0.203157,False,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.308831,False,161
164,0.268519,False,161
164,0.414170,False,161
164,0.185939,False,161
164,0.255581,False,161
164,0.281771,False,161
164,0.438833,False,161
164,0.298873,False,161
164,0.000000,True,161
164,0.187726,False,161
164,0.242533,False,161
164,0.191349,False,161
164,0.236947,False,161
164,0.278066,False,161
164,0.210407,False,161
164,0.263005,False,161
164,0.250797,False,161
164,0.194001,False,161
164,0.114016,False,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.000000,True,161
164,0.445254,False,161
164,0.000000,True,161
164,0.272026,False,161
164,0.270689,False,161
164,0.215579,False,161
164,0.108748,False,139
164,0.074966,False,139
164,0.079486,False,139
164,0.089118,False,139
164,0.095498,False,139
164,0.097666,False,139
164,0.124912,False,139
164,0.120735,False,139
164,0.128174,False,139
164,0.099590,False,139
164,0.114752,False,139
164,0.096556,False,139
164,0.113049,False,139
164,0.121034,False,139
164,0.136299,False,139
164,0.123369,False,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.220837,False,139
164,0.145151,False,139
164,0.097544,False,139
164,0.127367,False,139
164,0.098845,False,139
164,0.099842,False,139
164,0.090425,False,139
164,0.122659,False,139
164,0.103623,False,139
164,0.128649,False,139
164,0.129430,False,139
164,0.115685,False,139
164,0.132272,False,139
164,0.124059,False,139
164,0.110725,False,139
164,0.136364,False,139
164,0.112319,False,139
164,0.116478,False,139
164,0.122066,False,139
164,0.107474,False,139
164,0.125724,False,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.270786,False,139
164,0.227171,False,139
164,0.174951,False,139
164,0.122040,False,139
164,0.109067,False,139
164,0.099056,False,139
164,0.097213,False,139
164,0.134773,False,139
164,0.126541,False,139
164,0.125964,False,139
164,0.109989,False,139
164,0.095391,False,139
164,0.102444,False,139
164,0.121886,False,139
164,0.121741,False,139
164,0.131501,False,139
164,0.118556,False,139
164,0.086244,False,139
164,0.154400,False,139
164,0.150747,False,139
164,0.481876,False,139
164,0.000000,True,139
164,0.000000,True,139
164,0.466024,False,139
164,0.270874,False,139
164,0.278311,False,139
164,0.098764,False,139
164,0.125057,False,139
164,0.121282,False,139
164,0.099568,False,139
164,0.099900,False,139
164,0.106162,False,139
164,0.114069,False,139
164,0.156640,False,139
164,0.099667,False,139
164,0.156294,False,139
164,0.094319,False,139
164,0.109207,False,139
164,0.081012,False,139
164,0.095979,False,139
164,0.144754,False,139
164,0.125086,False,139
164,0.122548,False,139
164,0.135832,False,139
164,0.131524,False,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.231505,False,139
164,0.092287,False,139
164,0.119506,False,139
164,0.130124,False,139
164,0.131545,False,139
164,0.102334,False,139
164,0.109398,False,139
164,0.074865,False,139
164,0.090820,False,139
164,0.103584,False,139
164,0.137869,False,139
164,0.134258,False,139
164,0.157591,False,139
164,0.217246,False,139
164,0.093840,False,139
164,0.172706,False,139
164,0.123480,False,139
164,0.184781,False,139
164,0.103047,False,139
164,0.095703,False,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
164,0.000000,True,139
66,0.034590,False,773
66,0.036298,False,773
66,0.022391,False,773
66,0.075537,False,773
66,0.384137,False,773
66,0.027895,False,773
66,0.038786,False,773
66,0.038174,False,773
66,0.044873,False,773
66,0.033727,False,773
66,0.036710,False,773
66,0.027021,False,773
66,0.033330,False,773
66,0.035614,False,773
66,0.026467,False,773
66,0.025791,False,773
66,0.030845,False,773
66,0.036014,False,773
66,0.044543,False,773
66,0.036536,False,773
66,0.042642,False,773
66,0.048031,False,773
66,0.042343,False,773
66,0.035997,False,773
66,0.043426,False,773
66,0.088282,False,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.493052,False,773
66,0.243663,False,773
66,0.027940,False,773
66,0.042788,False,773
66,0.092611,False,773
66,0.043017,False,773
66,0.039945,False,773
66,0.032783,False,773
66,0.069834,False,773
66,0.038371,False,773
66,0.029129,False,773
66,0.062848,False,773
66,0.064543,False,773
66,0.042349,False,773
66,0.030217,False,773
66,0.048001,False,773
66,0.036337,False,773
66,0.041155,False,773
66,0.066188,False,773
66,0.032322,False,773
66,0.045109,False,773
66,0.070816,False,773
66,0.281480,False,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.107104,False,773
66,0.075262,False,773
66,0.074329,False,773
66,0.100368,False,773
66,0.047432,False,773
66,0.062685,False,773
66,0.049310,False,773
66,0.046885,False,773
66,0.059900,False,773
66,0.055983,False,773
66,0.077218,False,773
66,0.033459,False,773
66,0.065799,False,773
66,0.067501,False,773
66,0.104673,False,773
66,0.048223,False,773
66,0.090874,False,773
66,0.094573,False,773
66,0.048206,False,773
66,0.045768,False,773
66,0.178335,False,773
66,0.086560,False,773
66,0.492308,False,773
66,0.272309,False,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.120906,False,773
66,0.036992,False,773
66,0.106217,False,773
66,0.098086,False,773
66,0.081683,False,773
66,0.090213,False,773
66,0.104742,False,773
66,0.098703,False,773
66,0.110159,False,773
66,0.090393,False,773
66,0.050700,False,773
66,0.114667,False,773
66,0.070273,False,773
66,0.048166,False,773
66,0.070497,False,773
66,0.109899,False,773
66,0.053232,False,773
66,0.099107,False,773
66,0.115114,False,773
66,0.233668,False,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.298016,False,773
66,0.144546,False,773
66,0.113135,False,773
66,0.153904,False,773
66,0.101624,False,773
66,0.082252,False,773
66,0.135013,False,773
66,0.060642,False,773
66,0.106603,False,773
66,0.106619,False,773
66,0.090504,False,773
66,0.096675,False,773
66,0.073428,False,773
66,0.108239,False,773
66,0.081606,False,773
66,0.134414,False,773
66,0.086741,False,773
66,0.106303,False,773
66,0.064638,False,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.264207,False,773
66,0.127646,False,773
66,0.155343,False,773
66,0.152548,False,773
66,0.154697,False,773
66,0.073697,False,773
66,0.093985,False,773
66,0.114855,False,773
66,0.101552,False,773
66,0.118986,False,773
66,0.098656,False,773
66,0.097974,False,773
66,0.166969,False,773
66,0.099904,False,773
66,0.057982,False,773
66,0.066070,False,773
66,0.066689,False,773
66,0.105085,False,773
66,0.085057,False,773
66,0.100203,False,773
66,0.072883,False,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.294348,False,773
66,0.227780,False,773
66,0.179250,False,773
66,0.094495,False,773
66,0.200800,False,773
66,0.156614,False,773
66,0.092436,False,773
66,0.132095,False,773
66,0.139993,False,773
66,0.110659,False,773
66,0.102655,False,773
66,0.157228,False,773
66,0.105015,False,773
66,0.118015,False,773
66,0.083646,False,773
66,0.092251,False,773
66,0.116201,False,773
66,0.124227,False,773
66,0.129868,False,773
66,0.189993,False,773
66,0.209489,False,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.000000,True,773
66,0.334717,False,773
66,0.000000,True,773
66,0.452962,False,773
66,0.399438,False,773
66,0.159597,False,773
66,0.000000,True,773
66,0.415659,False,773
66,0.360359,False,773
66,0.264929,False,773
66,0.111357,False,773
66,0.093025,False,773
66,0.144361,False,773
66,0.115892,False,773
66,0.148681,False,773
66,0.126808,False,773
66,0.070383,False,773
66,0.100730,False,773
66,0.094693,False,773
66,0.056522,False,773
66,0.078779,False,773
66,0.123608,False,773
66,0.110640,False,773
66,0.114730,False,773
66,0.000000,True,773
66,0.000000,True,773
