time_x,client_no,response_time,is_success,host,time_s,time_y,sat,distance
2024-07-05 13:12:38.630217,21414,0.069867,True,705,561.899217,2024-07-05 13:12:37.415,1-705,9039.0
2024-07-05 13:12:38.639049,21415,0.041057,True,705,561.908049,2024-07-05 13:12:37.423,1-705,9960.0
2024-07-05 13:12:38.669259,46410,0.026337,True,705,561.938259,2024-07-05 13:12:37.423,1-705,3241.0
2024-07-05 13:12:38.718071,46411,0.03834,True,705,561.987071,2024-07-05 13:12:37.416,1-705,9819.0
2024-07-05 13:12:38.754063,46415,0.016117,True,705,562.023063,2024-07-05 13:12:37.416,1-705,2723.0
2024-07-05 13:12:38.762387,46402,0.03925,True,705,562.031387,2024-07-05 13:12:37.416,1-705,4017.0
2024-07-05 13:12:38.776697,46451,0.027967,True,705,562.045697,2024-07-05 13:12:37.424,1-705,8806.0
2024-07-05 13:12:38.852930,46412,0.053832,True,705,562.12193,2024-07-05 13:12:37.424,1-705,18135.0
2024-07-05 13:12:38.856564,21416,0.055034,True,705,562.125564,2024-07-05 13:12:37.417,1-705,12472.0
2024-07-05 13:12:38.949867,46409,0.044823,True,705,562.218867,2024-07-05 13:12:37.418,1-705,2215.0
2024-07-05 13:12:38.950505,46419,0.036517,True,705,562.219505,2024-07-05 13:12:37.418,1-705,5682.0
2024-07-05 13:12:38.982825,21d13,0.061278,True,705,562.251825,2024-07-05 13:12:37.417,1-705,25254.0
2024-07-05 13:12:38.990465,46d04,0.0,False,705,562.259465,2024-07-05 13:12:37.512,1-705,6919.0
2024-07-05 13:12:38.992593,46413,0.0,False,705,562.261593,2024-07-05 13:12:37.418,1-705,7132.0
2024-07-05 13:12:38.995196,46405,0.0,False,705,562.264196,2024-07-05 13:12:37.512,1-705,9326.0
2024-07-05 13:12:38.999603,21417,0.0,False,705,562.268603,2024-07-05 13:12:37.424,1-705,15304.0
2024-07-05 13:12:39.000315,46490,0.0,False,705,562.269315,2024-07-05 13:12:37.513,1-705,18140.0
2024-07-05 13:12:40.040315,46401,0.029043,True,705,563.309315,2024-07-05 13:12:39.637,1-705,6772.0
2024-07-05 13:12:40.044864,46d16,0.026796,True,705,563.313864,2024-07-05 13:12:39.645,1-705,4461.0
2024-07-05 13:12:40.089029,46416,0.028153,True,705,563.358029,2024-07-05 13:12:39.704,1-705,4456.0
2024-07-05 13:12:40.144103,46414,0.025744,True,705,563.413103,2024-07-05 13:12:39.709,1-705,2219.0
2024-07-05 13:12:40.172671,21418,0.055913,True,705,563.441671,2024-07-05 13:12:39.641,1-705,22120.0
2024-07-05 13:12:40.259327,46408,0.023075,True,705,563.528327,2024-07-05 13:12:39.658,1-705,5790.0
2024-07-05 13:12:40.360936,46405,0.030659,True,705,563.629936,2024-07-05 13:12:39.713,1-705,9326.0
2024-07-05 13:12:40.407546,46407,0.030104,True,705,563.676546,2024-07-05 13:12:39.654,1-705,9309.0
2024-07-05 13:12:40.416023,46404,0.023336,True,705,563.685023,2024-07-05 13:12:39.666,1-705,6915.0
2024-07-05 13:12:40.533831,46d04,0.044275,True,705,563.802831,2024-07-05 13:12:39.717,1-705,6919.0
2024-07-05 13:12:40.549651,46452,0.052236,True,705,563.818651,2024-07-05 13:12:39.675,1-705,8801.0
2024-07-05 13:12:40.566428,21413,0.086683,True,705,563.835428,2024-07-05 13:12:39.670,1-705,25264.0
2024-07-05 13:12:40.590216,21414,0.028233,True,705,563.859216,2024-07-05 13:12:39.598,1-705,9039.0
2024-07-05 13:12:40.619580,46403,0.015685,True,705,563.88858,2024-07-05 13:12:39.679,1-705,2704.0
2024-07-05 13:12:40.639023,21415,0.039172,True,705,563.908023,2024-07-05 13:12:39.683,1-705,10578.0
2024-07-05 13:12:40.669117,46410,0.025013,True,705,563.938117,2024-07-05 13:12:39.687,1-705,3241.0
2024-07-05 13:12:40.711402,46411,0.030132,True,705,563.980402,2024-07-05 13:12:39.603,1-705,9819.0
2024-07-05 13:12:40.754365,46415,0.015989,True,705,564.023365,2024-07-05 13:12:39.611,1-705,2723.0
2024-07-05 13:12:40.778220,46451,0.027416,True,705,564.04722,2024-07-05 13:12:39.692,1-705,8806.0
2024-07-05 13:12:40.840139,21416,0.036552,True,705,564.109139,2024-07-05 13:12:39.615,1-705,13064.0
2024-07-05 13:12:40.855362,46412,0.054333,True,705,564.124362,2024-07-05 13:12:39.696,1-705,18135.0
2024-07-05 13:12:40.906302,21417,0.0462,True,705,564.175302,2024-07-05 13:12:39.700,1-705,15304.0
2024-07-05 13:12:40.910079,46413,0.036013,True,705,564.179079,2024-07-05 13:12:39.624,1-705,7132.0
2024-07-05 13:12:40.923316,46409,0.016194,True,705,564.192316,2024-07-05 13:12:39.628,1-705,2215.0
2024-07-05 13:12:40.944512,46419,0.029594,True,705,564.213512,2024-07-05 13:12:39.632,1-705,5682.0
2024-07-05 13:12:40.987185,21d13,0.064886,True,705,564.256185,2024-07-05 13:12:39.620,1-705,25254.0
2024-07-05 13:12:41.304803,21419,0.0,False,705,564.573803,2024-07-05 13:12:39.649,1-705,15159.0
2024-07-05 13:12:41.352205,46d02,0.0,False,705,564.621205,2024-07-05 13:12:39.662,1-705,4026.0
2024-07-05 13:12:41.658717,46490,0.0,False,705,564.927717,2024-07-05 13:12:39.722,1-705,18140.0
2024-07-05 13:12:41.725651,46402,0.0,False,705,564.994651,2024-07-05 13:12:39.607,1-705,4017.0
2024-07-05 13:12:42.670828,46416,0.607981,True,705,565.939828,2024-07-05 13:12:41.957,1-705,4456.0
2024-07-05 13:12:42.671145,46d16,0.651226,True,705,565.940145,2024-07-05 13:12:41.896,1-705,4461.0
2024-07-05 13:12:42.672970,46408,0.435507,True,705,565.94197,2024-07-05 13:12:41.910,1-705,5790.0
2024-07-05 13:12:42.686909,21418,0.568166,True,705,565.955909,2024-07-05 13:12:41.890,1-705,22120.0
2024-07-05 13:12:42.695345,46414,0.575168,True,705,565.964345,2024-07-05 13:12:41.961,1-705,2219.0
2024-07-05 13:12:42.729473,46405,0.397666,True,705,565.998473,2024-07-05 13:12:41.966,1-705,9326.0
2024-07-05 13:12:42.736063,46407,0.358183,True,705,566.005063,2024-07-05 13:12:41.905,1-705,9309.0
2024-07-05 13:12:42.750011,46403,0.144384,True,705,566.019011,2024-07-05 13:12:41.931,1-705,2704.0
2024-07-05 13:12:42.754272,46410,0.108027,True,705,566.023272,2024-07-05 13:12:41.940,1-705,3241.0
2024-07-05 13:12:42.755104,21414,0.191853,True,705,566.024104,2024-07-05 13:12:41.843,1-705,9039.0
2024-07-05 13:12:42.759261,46452,0.260447,True,705,566.028261,2024-07-05 13:12:41.927,1-705,7459.0
2024-07-05 13:12:42.760031,21415,0.158943,True,705,566.029031,2024-07-05 13:12:41.936,1-705,10578.0
2024-07-05 13:12:42.760347,46d04,0.269479,True,705,566.029347,2024-07-05 13:12:41.970,1-705,6210.0
2024-07-05 13:12:42.767449,46404,0.37338,True,705,566.036449,2024-07-05 13:12:41.918,1-705,6227.0
2024-07-05 13:12:42.775899,21413,0.295316,True,705,566.044899,2024-07-05 13:12:41.923,1-705,25264.0
2024-07-05 13:12:42.821149,46401,0.0,False,705,566.090149,2024-07-05 13:12:41.884,1-705,6772.0
2024-07-05 13:12:42.839726,21419,0.535227,True,705,566.108726,2024-07-05 13:12:41.901,1-705,15159.0
2024-07-05 13:12:43.353165,46d02,0.0,False,705,566.622165,2024-07-05 13:12:41.914,1-705,4026.0
2024-07-05 13:12:43.659304,46490,0.0,False,705,566.928304,2024-07-05 13:12:41.974,1-705,18140.0
2024-07-05 13:12:43.688601,46411,0.0,False,705,566.957601,2024-07-05 13:12:41.847,1-705,9819.0
2024-07-05 13:12:43.726768,46402,0.0,False,705,566.995768,2024-07-05 13:12:41.852,1-705,4518.0
2024-07-05 13:12:43.741519,46415,0.0,False,705,567.010519,2024-07-05 13:12:41.856,1-705,2723.0
2024-07-05 13:12:43.753352,46451,0.0,False,705,567.022352,2024-07-05 13:12:41.944,1-705,7464.0
2024-07-05 13:12:43.803496,46412,0.0,False,705,567.072496,2024-07-05 13:12:41.949,1-705,18135.0
2024-07-05 13:12:43.806823,21416,0.0,False,705,567.075823,2024-07-05 13:12:41.861,1-705,13064.0
2024-07-05 13:12:43.863127,21417,0.0,False,705,567.132127,2024-07-05 13:12:41.953,1-705,15304.0
2024-07-05 13:12:43.875665,46413,0.0,False,705,567.144665,2024-07-05 13:12:41.871,1-705,7132.0
2024-07-05 13:12:43.909977,46409,0.0,False,705,567.178977,2024-07-05 13:12:41.875,1-705,2215.0
2024-07-05 13:12:43.922273,46419,0.0,False,705,567.191273,2024-07-05 13:12:41.880,1-705,5682.0
2024-07-05 13:12:43.928715,21d13,0.0,False,705,567.197715,2024-07-05 13:12:41.866,1-705,25254.0
2024-07-05 13:12:45.015036,46401,0.0,False,705,568.284036,2024-07-05 13:12:44.139,1-705,6772.0
2024-07-05 13:12:45.021837,46d16,0.0,False,705,568.290837,2024-07-05 13:12:44.140,1-705,4461.0
2024-07-05 13:12:45.065394,46416,0.0,False,705,568.334394,2024-07-05 13:12:44.146,1-705,3736.0
2024-07-05 13:12:45.123264,46414,0.0,False,705,568.392264,2024-07-05 13:12:44.146,1-705,2219.0
2024-07-05 13:12:45.124843,21418,0.0,False,705,568.393843,2024-07-05 13:12:44.139,1-705,22120.0
2024-07-05 13:12:45.243811,46408,0.0,False,705,568.512811,2024-07-05 13:12:44.141,1-705,5790.0
2024-07-05 13:12:45.305867,21419,0.0,False,705,568.574867,2024-07-05 13:12:44.140,1-705,15159.0
2024-07-05 13:12:45.339007,46405,0.0,False,705,568.608007,2024-07-05 13:12:44.233,1-705,9326.0
2024-07-05 13:12:45.353972,46d02,0.0,False,705,568.622972,2024-07-05 13:12:44.142,1-705,4530.0
2024-07-05 13:12:45.380138,46407,0.0,False,705,568.649138,2024-07-05 13:12:44.141,1-705,9309.0
2024-07-05 13:12:45.396305,46404,0.0,False,705,568.665305,2024-07-05 13:12:44.142,1-705,6227.0
2024-07-05 13:12:45.482124,21413,0.0,False,705,568.751124,2024-07-05 13:12:44.142,1-705,25264.0
2024-07-05 13:12:45.493544,46d04,0.0,False,705,568.762544,2024-07-05 13:12:44.233,1-705,6210.0
2024-07-05 13:12:45.505476,46452,0.0,False,705,568.774476,2024-07-05 13:12:44.143,1-705,7459.0
2024-07-05 13:12:45.566004,21414,0.0,False,705,568.835004,2024-07-05 13:12:44.135,1-705,9039.0
2024-07-05 13:12:45.603773,21415,0.0,False,705,568.872773,2024-07-05 13:12:44.143,1-705,10578.0
2024-07-05 13:12:45.608292,46403,0.0,False,705,568.877292,2024-07-05 13:12:44.143,1-705,2704.0
2024-07-05 13:12:45.647743,46410,0.0,False,705,568.916743,2024-07-05 13:12:44.144,1-705,3241.0
2024-07-05 13:12:45.655940,46490,0.0,False,705,568.92494,2024-07-05 13:12:44.233,1-705,18140.0
2024-07-05 13:12:45.684589,46411,0.0,False,705,568.953589,2024-07-05 13:12:44.136,1-705,9819.0
2024-07-05 13:12:45.726401,46402,0.0,False,705,568.995401,2024-07-05 13:12:44.136,1-705,4518.0
2024-07-05 13:12:45.742350,46415,0.0,False,705,569.01135,2024-07-05 13:12:44.137,1-705,2723.0
2024-07-05 13:12:45.754819,46451,0.0,False,705,569.023819,2024-07-05 13:12:44.144,1-705,7464.0
2024-07-05 13:12:45.803904,46412,0.0,False,705,569.072904,2024-07-05 13:12:44.145,1-705,18135.0
2024-07-05 13:12:45.807663,21416,0.0,False,705,569.076663,2024-07-05 13:12:44.137,1-705,13064.0
2024-07-05 13:12:45.863672,21417,0.0,False,705,569.132672,2024-07-05 13:12:44.145,1-705,15304.0
2024-07-05 13:12:45.880654,46413,0.0,False,705,569.149654,2024-07-05 13:12:44.138,1-705,7132.0
2024-07-05 13:12:45.910287,46409,0.0,False,705,569.179287,2024-07-05 13:12:44.138,1-705,2215.0
2024-07-05 13:12:45.919458,46419,0.0,False,705,569.188458,2024-07-05 13:12:44.139,1-705,5682.0
2024-07-05 13:12:45.929376,21d13,0.0,False,705,569.198376,2024-07-05 13:12:44.138,1-705,25254.0
2024-07-05 13:12:46.581708,46414,0.45976,True,705,569.850708,2024-07-05 13:12:46.361,1-705,2219.0
2024-07-05 13:12:46.595894,46416,0.530806,True,705,569.864894,2024-07-05 13:12:46.361,1-705,3736.0
2024-07-05 13:12:46.596586,46d16,0.57511,True,705,569.865586,2024-07-05 13:12:46.355,1-705,3742.0
2024-07-05 13:12:46.627819,46408,0.388805,True,705,569.896819,2024-07-05 13:12:46.356,1-705,5790.0
2024-07-05 13:12:46.642464,46d04,0.149668,True,705,569.911464,2024-07-05 13:12:46.451,1-705,6210.0
2024-07-05 13:12:46.644683,46401,0.629984,True,705,569.913683,2024-07-05 13:12:46.354,1-705,6772.0
2024-07-05 13:12:46.677045,46407,0.297328,True,705,569.946045,2024-07-05 13:12:46.356,1-705,9309.0
2024-07-05 13:12:46.677937,46405,0.343766,True,705,569.946937,2024-07-05 13:12:46.450,1-705,9326.0
2024-07-05 13:12:46.702677,46452,0.202198,True,705,569.971677,2024-07-05 13:12:46.358,1-705,7459.0
2024-07-05 13:12:46.702695,46404,0.306663,True,705,569.971695,2024-07-05 13:12:46.357,1-705,6227.0
2024-07-05 13:12:46.716782,21418,0.597002,True,705,569.985782,2024-07-05 13:12:46.355,1-705,22120.0
2024-07-05 13:12:46.731827,21414,0.166158,True,705,570.000827,2024-07-05 13:12:46.350,1-705,9039.0
2024-07-05 13:12:46.744281,46403,0.136353,True,705,570.013281,2024-07-05 13:12:46.358,1-705,2704.0
2024-07-05 13:12:46.757576,46410,0.110178,True,705,570.026576,2024-07-05 13:12:46.359,1-705,3241.0
2024-07-05 13:12:46.765610,21415,0.162626,True,705,570.03461,2024-07-05 13:12:46.359,1-705,10578.0
2024-07-05 13:12:46.780186,46402,0.054509,True,705,570.049186,2024-07-05 13:12:46.351,1-705,4518.0
2024-07-05 13:12:46.785441,46411,0.102224,True,705,570.054441,2024-07-05 13:12:46.351,1-705,9819.0
2024-07-05 13:12:46.802610,46415,0.06099,True,705,570.07161,2024-07-05 13:12:46.352,1-705,2723.0
2024-07-05 13:12:46.817517,46490,0.162001,True,705,570.086517,2024-07-05 13:12:46.451,1-705,18140.0
2024-07-05 13:12:46.825071,46451,0.070589,True,705,570.094071,2024-07-05 13:12:46.360,1-705,7464.0
2024-07-05 13:12:46.875215,21416,0.068026,True,705,570.144215,2024-07-05 13:12:46.352,1-705,13064.0
2024-07-05 13:12:46.888865,46412,0.086161,True,705,570.157865,2024-07-05 13:12:46.360,1-705,18135.0
2024-07-05 13:12:46.916888,46413,0.041025,True,705,570.185888,2024-07-05 13:12:46.353,1-705,7132.0
2024-07-05 13:12:46.937666,46409,0.028669,True,705,570.206666,2024-07-05 13:12:46.354,1-705,2215.0
2024-07-05 13:12:46.941087,21417,0.078833,True,705,570.210087,2024-07-05 13:12:46.360,1-705,15304.0
2024-07-05 13:12:46.962363,46419,0.044276,True,705,570.231363,2024-07-05 13:12:46.354,1-705,5682.0
2024-07-05 13:12:47.076128,21d13,0.152221,True,705,570.345128,2024-07-05 13:12:46.352,1-705,25254.0
2024-07-05 13:12:47.306470,21419,0.0,False,705,570.57547,2024-07-05 13:12:46.355,1-705,15678.0
2024-07-05 13:12:47.354530,46d02,0.0,False,705,570.62353,2024-07-05 13:12:46.357,1-705,4530.0
2024-07-05 13:12:47.483273,21413,0.0,False,705,570.752273,2024-07-05 13:12:46.358,1-705,25264.0
2024-07-05 13:12:48.050851,46401,0.03533,True,705,571.319851,2024-07-05 13:12:46.354,1-705,6772.0
2024-07-05 13:12:48.095414,46416,0.029537,True,705,571.364414,2024-07-05 13:12:46.361,1-705,3736.0
2024-07-05 13:12:48.139027,46414,0.016301,True,705,571.408027,2024-07-05 13:12:46.361,1-705,2219.0
2024-07-05 13:12:48.186748,21418,0.066053,True,705,571.455748,2024-07-05 13:12:46.355,1-705,22120.0
2024-07-05 13:12:48.271441,46408,0.031662,True,705,571.540441,2024-07-05 13:12:46.356,1-705,5790.0
2024-07-05 13:12:48.326339,46d16,0.0,False,705,571.595339,2024-07-05 13:12:46.355,1-705,3742.0
2024-07-05 13:12:48.366924,46405,0.032452,True,705,571.635924,2024-07-05 13:12:46.450,1-705,9326.0
2024-07-05 13:12:48.394514,46d02,0.041317,True,705,571.663514,2024-07-05 13:12:46.357,1-705,4530.0
2024-07-05 13:12:48.407299,21419,0.101775,True,705,571.676299,2024-07-05 13:12:46.355,1-705,15678.0
2024-07-05 13:12:48.416131,46407,0.036041,True,705,571.685131,2024-07-05 13:12:46.356,1-705,9309.0
2024-07-05 13:12:48.430817,46404,0.033374,True,705,571.699817,2024-07-05 13:12:46.357,1-705,6227.0
2024-07-05 13:12:48.536154,46452,0.0345,True,705,571.805154,2024-07-05 13:12:46.358,1-705,7459.0
2024-07-05 13:12:48.594121,21414,0.028066,True,705,571.863121,2024-07-05 13:12:48.592,1-705,9039.0
2024-07-05 13:12:48.624188,46403,0.015621,True,705,571.893188,2024-07-05 13:12:48.601,1-705,2704.0
2024-07-05 13:12:48.631306,21413,0.149745,True,705,571.900306,2024-07-05 13:12:48.600,1-705,33039.0
2024-07-05 13:12:48.711484,46490,0.054962,True,705,571.980484,2024-07-05 13:12:48.695,1-705,18140.0
2024-07-05 13:12:48.712743,46411,0.029063,True,705,571.981743,2024-07-05 13:12:48.593,1-705,9819.0
2024-07-05 13:12:48.757121,46415,0.015208,True,705,572.026121,2024-07-05 13:12:48.594,1-705,2723.0
2024-07-05 13:12:48.767571,46402,0.040404,True,705,572.036571,2024-07-05 13:12:48.594,1-705,4518.0
2024-07-05 13:12:48.787919,46451,0.032501,True,705,572.056919,2024-07-05 13:12:48.602,1-705,7464.0
2024-07-05 13:12:48.852409,21416,0.044888,True,705,572.121409,2024-07-05 13:12:48.594,1-705,13064.0
2024-07-05 13:12:48.860140,46412,0.056929,True,705,572.12914,2024-07-05 13:12:48.603,1-705,18135.0
2024-07-05 13:12:48.907944,46413,0.030925,True,705,572.176944,2024-07-05 13:12:48.595,1-705,7132.0
2024-07-05 13:12:48.924833,21417,0.060763,True,705,572.193833,2024-07-05 13:12:48.603,1-705,15304.0
2024-07-05 13:12:48.947347,46419,0.028517,True,705,572.216347,2024-07-05 13:12:48.596,1-705,5682.0
2024-07-05 13:12:49.009291,21d13,0.084949,True,705,572.278291,2024-07-05 13:12:48.595,1-705,33044.0
2024-07-05 13:12:49.495006,46d04,0.0,False,705,572.764006,2024-07-05 13:12:48.695,1-705,6210.0
2024-07-05 13:12:49.605361,21415,0.0,False,705,572.874361,2024-07-05 13:12:48.602,1-705,10578.0
2024-07-05 13:12:49.653016,46410,0.0,False,705,572.922016,2024-07-05 13:12:48.602,1-705,3241.0
2024-07-05 13:12:49.912127,46409,0.0,False,705,573.181127,2024-07-05 13:12:48.596,1-705,2215.0
2024-07-05 13:12:50.041226,46401,0.024365,True,705,573.310226,2024-07-05 13:12:48.596,1-705,6772.0
2024-07-05 13:12:50.051172,46d16,0.027555,True,705,573.320172,2024-07-05 13:12:48.598,1-705,3742.0
2024-07-05 13:12:50.092336,46416,0.024819,True,705,573.361336,2024-07-05 13:12:48.604,1-705,3736.0
2024-07-05 13:12:50.140102,46414,0.016012,True,705,573.409102,2024-07-05 13:12:48.604,1-705,2219.0
2024-07-05 13:12:50.177109,21418,0.054477,True,705,573.446109,2024-07-05 13:12:48.597,1-705,22120.0
2024-07-05 13:12:50.264923,46408,0.023506,True,705,573.533923,2024-07-05 13:12:48.599,1-705,5790.0
2024-07-05 13:12:50.349649,21419,0.043062,True,705,573.618649,2024-07-05 13:12:48.598,1-705,15678.0
2024-07-05 13:12:50.373510,46d02,0.019701,True,705,573.64251,2024-07-05 13:12:48.599,1-705,4530.0
2024-07-05 13:12:50.386351,46405,0.050385,True,705,573.655351,2024-07-05 13:12:48.695,1-705,9326.0
2024-07-05 13:12:50.418350,46407,0.036341,True,705,573.68735,2024-07-05 13:12:48.599,1-705,9309.0
2024-07-05 13:12:50.422777,46404,0.02391,True,705,573.691777,2024-07-05 13:12:48.600,1-705,6227.0
2024-07-05 13:12:50.530771,46452,0.02727,True,705,573.799771,2024-07-05 13:12:48.601,1-705,7459.0
2024-07-05 13:12:50.543078,46d04,0.048376,True,705,573.812078,2024-07-05 13:12:48.695,1-705,6210.0
2024-07-05 13:12:50.570006,21413,0.087477,True,705,573.839006,2024-07-05 13:12:48.600,1-705,33039.0
2024-07-05 13:12:50.604119,21414,0.036197,True,705,573.873119,2024-07-05 13:12:48.592,1-705,9039.0
2024-07-05 13:12:50.627405,46403,0.017117,True,705,573.896405,2024-07-05 13:12:48.601,1-705,2704.0
2024-07-05 13:12:50.716124,46411,0.030509,True,705,573.985124,2024-07-05 13:12:48.593,1-705,9819.0
2024-07-05 13:12:50.749961,46402,0.021007,True,705,574.018961,2024-07-05 13:12:48.594,1-705,4518.0
2024-07-05 13:12:50.783400,46451,0.026479,True,705,574.0524,2024-07-05 13:12:48.602,1-705,7464.0
2024-07-05 13:12:50.860774,46412,0.0557,True,705,574.129774,2024-07-05 13:12:50.815,1-705,18135.0
2024-07-05 13:12:50.865626,21416,0.056143,True,705,574.134626,2024-07-05 13:12:50.807,1-705,13064.0
2024-07-05 13:12:50.911940,46413,0.03285,True,705,574.18094,2024-07-05 13:12:50.808,1-705,7132.0
2024-07-05 13:12:50.914360,21417,0.048468,True,705,574.18336,2024-07-05 13:12:50.815,1-705,15815.0
2024-07-05 13:12:50.951552,46419,0.030642,True,705,574.220552,2024-07-05 13:12:50.808,1-705,4974.0
2024-07-05 13:12:51.002919,21d13,0.076577,True,705,574.271919,2024-07-05 13:12:50.807,1-705,33044.0
2024-07-05 13:12:51.398062,46409,0.0,False,705,574.667062,2024-07-05 13:12:50.808,1-705,2215.0
2024-07-05 13:12:51.398220,46415,0.0,False,705,574.66722,2024-07-05 13:12:50.807,1-705,2723.0
2024-07-05 13:12:51.399791,46410,0.0,False,705,574.668791,2024-07-05 13:12:50.814,1-705,3241.0
2024-07-05 13:12:51.407952,21415,0.0,False,705,574.676952,2024-07-05 13:12:50.813,1-705,10578.0
2024-07-05 13:12:51.417123,46490,0.0,False,705,574.686123,2024-07-05 13:12:50.902,1-705,18140.0
2024-07-05 13:12:52.046452,46401,0.027632,True,705,575.315452,2024-07-05 13:12:50.809,1-705,6772.0
2024-07-05 13:12:52.053618,46d16,0.028474,True,705,575.322618,2024-07-05 13:12:50.810,1-705,3742.0
2024-07-05 13:12:52.091256,46416,0.021648,True,705,575.360256,2024-07-05 13:12:50.815,1-705,3736.0
2024-07-05 13:12:52.140601,46414,0.015189,True,705,575.409601,2024-07-05 13:12:50.816,1-705,2219.0
2024-07-05 13:12:52.181674,21418,0.05713,True,705,575.450674,2024-07-05 13:12:50.810,1-705,22120.0
2024-07-05 13:12:52.266249,46408,0.023401,True,705,575.535249,2024-07-05 13:12:50.811,1-705,5790.0
2024-07-05 13:12:52.352534,21419,0.044441,True,705,575.621534,2024-07-05 13:12:50.810,1-705,15678.0
2024-07-05 13:12:52.366754,46405,0.029392,True,705,575.635754,2024-07-05 13:12:50.902,1-705,9326.0
2024-07-05 13:12:52.376245,46d02,0.020884,True,705,575.645245,2024-07-05 13:12:50.811,1-705,4530.0
2024-07-05 13:12:52.413833,46407,0.030532,True,705,575.682833,2024-07-05 13:12:50.811,1-705,9309.0
2024-07-05 13:12:52.421876,46404,0.022754,True,705,575.690876,2024-07-05 13:12:50.812,1-705,6227.0
2024-07-05 13:12:52.522060,46d04,0.026671,True,705,575.79106,2024-07-05 13:12:50.902,1-705,6210.0
2024-07-05 13:12:52.606267,21414,0.036751,True,705,575.875267,2024-07-05 13:12:50.805,1-705,9039.0
2024-07-05 13:12:52.630180,46403,0.017777,True,705,575.89918,2024-07-05 13:12:50.813,1-705,2704.0
2024-07-05 13:12:52.640656,21415,0.036047,True,705,575.909656,2024-07-05 13:12:50.813,1-705,10578.0
2024-07-05 13:12:52.674356,46410,0.024618,True,705,575.943356,2024-07-05 13:12:50.814,1-705,3241.0
2024-07-05 13:12:52.714851,46490,0.055533,True,705,575.983851,2024-07-05 13:12:50.902,1-705,18140.0
2024-07-05 13:12:52.724923,46411,0.037815,True,705,575.993923,2024-07-05 13:12:50.806,1-705,9819.0
2024-07-05 13:12:52.749034,46402,0.019657,True,705,576.018034,2024-07-05 13:12:50.806,1-705,4518.0
2024-07-05 13:12:52.760747,46415,0.016596,True,705,576.029747,2024-07-05 13:12:50.807,1-705,2723.0
2024-07-05 13:12:52.848564,21416,0.037921,True,705,576.117564,2024-07-05 13:12:50.807,1-705,13064.0
2024-07-05 13:12:52.863116,46412,0.056328,True,705,576.132116,2024-07-05 13:12:50.815,1-705,18135.0
2024-07-05 13:12:52.911678,46413,0.030672,True,705,576.180678,2024-07-05 13:12:50.808,1-705,7132.0
2024-07-05 13:12:52.917962,21417,0.050531,True,705,576.186962,2024-07-05 13:12:50.815,1-705,15815.0
2024-07-05 13:12:52.928263,46409,0.016109,True,705,576.197263,2024-07-05 13:12:50.808,1-705,2215.0
2024-07-05 13:12:52.951285,46419,0.028778,True,705,576.220285,2024-07-05 13:12:50.808,1-705,4974.0
2024-07-05 13:12:53.005732,21d13,0.077492,True,705,576.274732,2024-07-05 13:12:50.807,1-705,33044.0
2024-07-05 13:12:53.490056,21413,0.0,False,705,576.759056,2024-07-05 13:12:53.028,1-705,33039.0
2024-07-05 13:12:53.510263,46452,0.0,False,705,576.779263,2024-07-05 13:12:53.028,1-705,7459.0
2024-07-05 13:12:53.759928,46451,0.0,False,705,577.028928,2024-07-05 13:12:53.030,1-705,7464.0
2024-07-05 13:12:54.052431,46d16,0.025789,True,705,577.321431,2024-07-05 13:12:53.025,1-705,3742.0
2024-07-05 13:12:54.065177,46401,0.044769,True,705,577.334177,2024-07-05 13:12:53.024,1-705,6772.0
2024-07-05 13:12:54.189255,21418,0.064423,True,705,577.458255,2024-07-05 13:12:53.025,1-705,22120.0
2024-07-05 13:12:54.277311,46408,0.032963,True,705,577.546311,2024-07-05 13:12:53.026,1-705,6526.0
2024-07-05 13:12:54.369941,46405,0.031737,True,705,577.638941,2024-07-05 13:12:53.117,1-705,9326.0
2024-07-05 13:12:54.377947,46d02,0.02061,True,705,577.646947,2024-07-05 13:12:53.027,1-705,4530.0
2024-07-05 13:12:54.423226,46404,0.022368,True,705,577.692226,2024-07-05 13:12:53.027,1-705,6227.0
2024-07-05 13:12:54.432139,46407,0.047524,True,705,577.701139,2024-07-05 13:12:53.026,1-705,9309.0
2024-07-05 13:12:54.468855,46414,0.0,False,705,577.737855,2024-07-05 13:12:53.031,1-705,2219.0
2024-07-05 13:12:54.471396,46416,0.0,False,705,577.740396,2024-07-05 13:12:53.031,1-705,3736.0
2024-07-05 13:12:54.483195,21419,0.0,False,705,577.752195,2024-07-05 13:12:53.026,1-705,15678.0
2024-07-05 13:12:54.521710,46d04,0.024722,True,705,577.79071,2024-07-05 13:12:53.117,1-705,6210.0
2024-07-05 13:12:54.550648,46452,0.045347,True,705,577.819648,2024-07-05 13:12:53.028,1-705,7459.0
2024-07-05 13:12:54.617798,21414,0.04661,True,705,577.886798,2024-07-05 13:12:53.020,1-705,9039.0
2024-07-05 13:12:54.632498,21413,0.147449,True,705,577.901498,2024-07-05 13:12:53.028,1-705,33039.0
2024-07-05 13:12:54.645901,21415,0.03928,True,705,577.914901,2024-07-05 13:12:53.029,1-705,10578.0
2024-07-05 13:12:54.646521,46403,0.032985,True,705,577.915521,2024-07-05 13:12:53.028,1-705,2704.0
2024-07-05 13:12:54.668276,46410,0.016915,True,705,577.937276,2024-07-05 13:12:53.029,1-705,3241.0
